business_id,name,full_address,latitude,longitude
O9n4xeNjugFIYZtvj7wlbw,Jack in the Box,"721 S Mill Ave
Tempe, AZ 85281",33.4225456,-111.9397916
9d4i9ssv0XAc2I93ZgH5-Q,Rubio's Fresh Mexican Grill,"15479 W Mcdowell Rd
Goodyear, AZ 85338",33.4643578,-112.3924499
Q-zcwSfZdlwr6GxH1DBi2Q,Beef 'O' Brady's,"804 Liberty Blvd
Sun Prairie, WI 53590",43.1992964,-89.2259979
6TWRuHn24DL6vnW8Uyu4Vw,Chipotle,"2470 W Happy Valley Rd
Phoenix, AZ 85085",33.7150071,-112.1129733
o4sPw8nO7GcNyKilWBgK_Q,Olive Garden Italian Restaurant,"2501 W Happy Valley Rd
Phoenix, AZ 85085",33.7110102,-112.1142778
ealuKGLqWQ8VsOU12hq4sA,Cafe Roma,"1158 W Washington St
Tempe, AZ 85281",33.442375,-111.955643
Kfbs3K37ZczrOQnoxgzNkw,Panda Express,"1320 W Elliot Rd
Tempe, AZ 85284",33.34962,-111.959335
V7-f6dE87cNga5dSJ4CuZw,Via Brasil Steakhouse,"1225 S Fort Apache Rd
Westside
Las Vegas, NV 89117",36.1568895,-115.2924059
-jbmBxIHXePbW_0PhqodIQ,Binion's Horseshoe Deli,"Binion's Gambling Hall & Hotel
128 Fremont St
Downtown
Las Vegas, NV 89101",36.171235,-115.144061
a0OzlHl0S82RujF3NHpCaw,Bucatini,"Greenway Station
1620 Deming Way
Middleton, WI 53562",43.091816,-89.52845
-VCu_1_Ez4Q6tu0DrH6roA,Chili's Grill & Bar,"1532 E Florence Blvd
Casa Grande, AZ 85222",32.8800076,-111.7213171
9Ep4sguv3HH_8lWyzSogjw,Indulge Burgers & More,"10392 N Scottsdale Rd
Scottsdale, AZ 85254",33.5808348,-111.9268582
Ra-YjaLMpi2GA2Y_JhI_Mg,Doug's Soul Food Cafe,"1325 Greenway Cross
Madison, WI 53713",43.0311512,-89.405412
vm9axJ4kMtJNns25FalL6w,FuNuGyz Sports Grill,"8378 W Thunderbird Rd
Peoria, AZ 85381",33.61120224,-112.240058899
mW1gB2DmBe__AEVgCoTgjw,Filiberto's Mexican Food,"1601 E McDowell Rd
Phoenix, AZ 85006",33.4654674,-112.0473373
DAAEXhSScuMAPKbZlY17LQ,Gennaro's,"4015 S Arizona Ave, Ste 1
Chandler, AZ 85248",33.2467202,-111.8408778
F1qVJwZrwzHc0OjolMPK_g,Irish Republic,"58 S San Marcos Pl
Chandler, AZ 85225",33.3027643,-111.842356
WtCsHjZVF83TNTieRkFxZw,Casanova Brothers Pizza,"929 N Val Vista Dr
Gilbert, AZ 85234",33.3674505,-111.7561394
sb4wU69LkCtC6Axqcd34WQ,Blanco,"6166 N Scottsdale Rd
Ste 601
Scottsdale, AZ 85253",33.527709,-111.926973
nB3pytYdmzKWfNtXyfNrpQ,The Tamale Store,"13046 N Cave Creek Rd
Phoenix, AZ 85022",33.6058104,-112.0365534
ZY2ipPFrt46kjigW0qbRVg,The Garden Grill,"Circus Circus Hotel and Casino
2800 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",36.1374016,-115.1615956
ZLVX6bQt8HJH5d4pq5EJGQ,Red's Steakhouse,"The Wigwam Resort and Spa
300 Wigwam Blvd
Litchfield Park, AZ 85340",33.4938068,-112.3550971
-tBiXT917wKlr6n9wSqViw,The Keg Steakhouse + Bar,"2240 E Williams Field Rd
Gilbert, AZ 85295",33.3073251264,-111.741711697
RLjA7TBXJfyqDfPuVCcrtQ,Prado,"Montelucia Resort & Spa
4949 E Lincoln Dr
Paradise Valley, AZ 85253",33.5288312,-111.9730855
0bQKW7e23wTJxgvs_p2HjQ,Shish Kabobs & Gyros,"9619 N Hayden Rd
Scottsdale, AZ 85258",33.5737667,-111.9055104
250I2C80JTgVwE23IPylHQ,Moreno's Mexican Grill,"601 N Arizona Ave
Chandler, AZ 85225",33.3135537,-111.8412133
CqKiF2X0_4erH02-CUiweQ,J & K Gourmet,"2540 S Val Vista Dr
Ste 106
Gilbert, AZ 85296",33.3048512834,-111.756019592
0Bilf-3-J8hIekQVWyRGWg,Mike's Greek & Italian Cuisine,"17191 N Litchfield Rd
Surprise, AZ 85374",33.6403184,-112.3594317
jV0TnD3sxH7fLu4Pn0BD1Q,Bay City Diner,"Golden Gate Hotel and Casino
One Fremont St
Downtown
Las Vegas, NV 89101",36.1653094,-115.1315065
h7yZDZCh4vV33qePhwde3A,Teriyaki Madness,"43 S Stephanie St.
Henderson, NV 89012",36.027886,-115.0473799
oZnDl9u2CImtvvKrc3KmPw,Tortas El Güero,"1449 E Main St
Mesa, AZ 85203",33.4151863,-111.8004988
Qb0n61e_lsMmFuwwktjmjw,Franks A Lot,"15 N 40th St
Phoenix, AZ 85034",33.4483495,-111.9953819
VumF-JLfeUxfvBdt9JQ_lQ,Spicy Tuna Sushi,"10345 S Eastern Ave
Ste 190
Anthem
Henderson, NV 89052",36.0015884,-115.1086551
IqRNPvXvbUbxvfgC6cj6gg,Denny's,"9030 N Black Canyon Hwy
Phoenix, AZ 85051",33.5688268,-112.1181337
wH9WtaTlrRawH_IpK90RPg,The Lodge,"4422 N 75th St
Scottsdale, AZ 85251",33.5009333,-111.9202691
81ytc4fGFBqkN3HtEon9qA,Red Sushi Hibachi Grill,"Golden Nugget
129 E Fremont St
Downtown
Las Vegas, NV 89101",36.1693905092,-115.14547985
nA1_v_UsZSTeKOwsMk7iSA,Aloha A Go Go,"10670 Southern Highlands Pkwy
Southwest
Las Vegas, NV 89141",35.995344,-115.2069805
yyuy1kimJHK2RsizjvgUNQ,Wendy's,"2024 E Camelback Rd
Phoenix, AZ 85016",33.509693,-112.0375052
owGvJscfm-k-rpAH8mEmBg,Dayton Street Grille,"The Madison Concourse Hotel And Governor's Club
1 W Dayton St
Capitol
Madison, WI 53703",43.0756129,-89.3865836
GrUh2Jo6sL3wllrtZY4zmg,Eastern Buffet,"1617 E Thomas Rd
Phoenix, AZ 85016",33.4802204,-112.0471395
yuS1qDTkido8zUFrfj8O0g,Cafe Roma,"110 N. Central Ave
Phoenix, AZ 85004",33.4496092,-112.0739452
jCaQauhwHFyjOSlCutqUnA,Native New Yorker,"5020 W Baseline Rd
Laveen, AZ 85339",33.378921,-112.166459
amQir2cEG2MV625L0dE8aQ,Yogis Grill,"3235 W Ray Rd
Ste 5
Chandler, AZ 85226",33.3201965,-111.8977298
-XlBQrxN_ZB3MZKxLBeAjA,Marie Callender's,"2420 W Northern Ave
Phoenix, AZ 85021",33.5533145,-112.1107845
adPVJMkRrS8_3VHQKw5-qw,La Frontera,"151 N 16th St
Phoenix, AZ 85034",33.449528,-112.0477155
winRNt7prallDbpaDMS9Ig,Grimaldi's Coal Brick-Oven Pizza,"2168 E Williams Field Rd
Gilbert, AZ 85295",33.3086797,-111.7435862
uck7Ak83gz2ejesPzMLTBQ,Olive Garden Italian Restaurant,"6850 W Cheyenne Ave
Northwest
Las Vegas, NV 89108",36.2183699,-115.2445146
x1yYMaZfDVEp1dW7JI8eJg,Pinatas,"20343 N Hayden Rd
120
Scottsdale, AZ 85255",33.6700284,-111.904477
e8FMAuTswDueAlLsNyLhcA,Daily Dose,"4020 N Scottsdale Rd
Scottsdale, AZ 85251",33.494238,-111.926461
0jLy2J-6omAKhBDzrNHj9g,Moe's Southwest Grill,"McCarran International Airport, Gate A7
5757 Wayne Newton Blvd
Southeast
Las Vegas, NV 89119",36.086684886,-115.13995719
kwEQ3uY9Jwmknb5kNg3UlA,Grand Lux Cafe,"PALAZZO Resort Hotel Casino
3327 Las Vegas Blvd S, Ste 1580
The Strip
Las Vegas, NV 89109",36.123618,-115.17033
cwyAZ52cV60e-NiF-jWCMQ,McDonald's,"3185 S Alma School Rd
Chandler, AZ 85248",33.259667,-111.857797
fsnP0vhcKbB4EfGeCmR8sA,L & L Hawaiian Barbecue,"687 N Stephanie St
Henderson, NV 89014",36.0670561783,-115.046634078
IsFQ32WyFS3WSoXjUJ1dcQ,Cafe Afify,"4220 W Summit Walk Ct
Ste 1202
Anthem, AZ 85086",33.8701661,-112.1512485
ekguRa1QybpUaMHqc5vmAw,Antars Sports Bistro,"9611 W Camelback Rd
Phoenix, AZ 85037",33.5083194,-112.2660986
qFL3TIzGwx5qLInFbqNruQ,Z'S Market & Deli,"1930 W Pinnacle Peak Rd
Ste 115
Phoenix, AZ 85027",33.6988429,-112.101312
zBM9uW6oesXcDhuwCQWSEg,Sports Deli,"Rio Hotel Casino
3700 W Flamingo Rd
Las Vegas, NV 89103",36.1154821709,-115.18658638
W4_XepgslfUN-8j3iYAXwg,In-N-Out Burger,"51 N Nellis Blvd
Sunrise
Las Vegas, NV 89110",36.1608317,-115.062655
Xi1AxyoKZ37PGzorOh9Ing,Ko'sin Restaurant,"5594 W Wildhorse Pass Blvd
Chandler, AZ 85226",33.2664769,-111.9918702
OE5nAmaSVaopeRS1Cs9Kuw,Fogo de Chão Brazilian Steakhouse,"6300 North Scottsdale Rd
Scottsdale, AZ 85253",33.5299053,-111.926437
YnuW1Wy-c5tb0LOJV1iGHA,Kabob Inn,"14880 N Northsight Blvd
Ste 103
Scottsdale, AZ 85260",33.6182525,-111.8978162
GS9BIDELUnYgAKznlpUirA,Wayne's Sushi Bar,"2721 W Sahara Ave
Westside
Las Vegas, NV 89102",36.1438599,-115.178936
eR_vyBCRhMQKhmHbxFkPVw,Wok n Stix,"8110 W Union Hills Dr
Ste 208
Glendale, AZ 85308",33.65379,-112.23381
b8S6T3wudvaj2OL3FxG02w,China Gourmet,"3460 E Southern Ave
Ste 109
Mesa, AZ 85204",33.39503,-111.755992
HBfqS7Os3_57hWhlGXrPsA,Rampart Buffet,"221 N Rampart Blvd
Westside
Las Vegas, NV 89145",36.1757303,-115.2910289
9vhGblDXvWM_6q_kWdfInA,Babbo Italian Eatery,"29455 N Cave Creek Rd
Cave Creek, AZ 85331",33.7532101,-111.9901899
0qTluM4Hs4uLMJSxesnLqQ,Dinkey Donkey,"37636 N Tom Darlington Rd
Cave Creek, AZ 85331",33.8271931,-111.9237212
KKNaAQNJmJI6bKxycsuSZw,Jim's Burros,"1532 W Ocotillo Rd
Queen Creek, AZ 85240",33.2490584,-111.5723947
jMzuQy104M0KU6uhdffsaQ,Streets of New York,"1985 W Happy Valley Rd
Ste A
Phoenix, AZ 85085",33.712845592,-112.096467018
mwiNm868yAo8Xh8hO7Ke_Q,Flavors of Louisiana,"13025 W Rancho Santa Fe Blvd
Ste B103
Avondale, AZ 85392",33.461736,-112.335666
l_qgSgZfarlgVjYy6NybPw,Off the Strip Bistro & Bar,"10670 Southern Highlands Pkwy
Ste 102
Southwest
Las Vegas, NV 89141",35.995344,-115.2069805
TOYdUCIQzl3HUJnvTPEjAQ,The Detour Bar and Grill,"6403 W Chandler Blvd
Chandler, AZ 85226",33.3049257,-111.9519663
Pju_pKfvEnUYV9wMVNsacg,Grady's,"11801 N 19th Ave
Phoenix, AZ 85029",33.5937119,-112.099237
95VRvUdsa3uJtCCaoiOVMQ,Timbers Bar & Grill,"8540 S. Maryland Pkwy
Southeast
Las Vegas, NV 89123",36.034953,-115.1359573
CF3dd_PNGAjK_Lo0eETTUA,The Mad Greek Cafe,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",36.1314439,-115.1648858
12srsQVQDykj2LQiCPmLuw,Subway,"1959 S. Power Rd.
Suite #106
Mesa, AZ 85206",33.380304,-111.688796
yoKSEePEdwJD4t_Vz5iXVw,Auntie Anne's Pretzels,"5757 Wayne Newton Blvd
Mccarran Int'l Airport-Terminal D
Southeast
Las Vegas, NV 89119",36.0815933875,-115.138027116
PLUh7zB-tARsfN8hIidVmQ,The Great Steak & Potato Co.,"2000 E Rio Salado Pkwy
#1215
Tempe, AZ 85281",33.4329724,-111.9043028
JRzrqJmsQ5AZ4bMQLUfyHg,Crackers & Co Cafe,"1285 W Elliot Rd
Tempe, AZ 85284",33.347591,-111.95738
_-VPCIdtP19HQI7CcsfVTA,Greek Island Grill,"270 E Hunt Hwy
Ste 9
San Tan Valley, AZ 85243",33.1625486237,-111.56326791
nD7siFv4qlUd6p5hb2ROHA,Qdoba Mexican Grill,"5401 Caddis Bend Rd
Fitchburg, WI 53711",43.0023146,-89.424092
sWCH3c8XxBrF7aODVgQeQw,Papa Joe's Fish-N-Que,"2019 W Bethany Home Rd
Phoenix, AZ 85015",33.5239086,-112.1029346
Ggqoqg6AUdgCADUk4eDsDg,Pho Thang Long,"414 S Mill Ave
Suite 115
Tempe, AZ 85281",33.425938,-111.940346
rpjy7jGHZMFGQ5gNLxOIyQ,Festival Buffet,"Fiesta Rancho
2405 N Rancho Dr
Northwest
North Las Vegas, NV 89130",36.2576752,-115.2304131
N-8H7ZEixkfwuXr3Hf3iAA,Teriyaki Experience,"2000 E Rio Salado Pkwy
Ste A-4
Tempe, AZ 85281",33.4329724,-111.9043028
ky_i0FKSIOHEOmu5OAKC1w,Feast Buffet,"Texas Station Gambling Hall & Hotel
2104 Texas Star Ln
North Las Vegas, NV 89032",36.1956979,-115.1898805
hh2lP4_2N-tk_OxmaTf_qA,J & G Steakhouse,"The Phoenician
6000 E Camelback Rd
Scottsdale, AZ 85251",33.502221,-111.951827
ZOa7CkROQBhLuATpNHcHgg,Canyon Ranch Grill,"3355 Las Vegas Blvd S
3rd Fl
The Strip
Las Vegas, NV 89109",36.123559,-115.16908
odb3E_5L3RVplIlkRwvmMw,Gelato Fantastico,"1490 E. Williams Field Rd
Ste 103
Gilbert, AZ 85295",33.3068088,-111.7571321
4BcuZj2ETMxUs48PLPwKxQ,Hal O. Peno's Mexican Cafe,"4532 E. Thomas Rd
Phoenix, AZ 85018",33.480601,-111.983452
m-zkVdThpPsJxj3pZ2C7aw,P F Chang's China Bistro,"Home District
14681 W McDowell Rd
Goodyear, AZ 85395",33.4638732,-112.3747615
vwDE7dw6ee3JeAU0uMmGlA,Blue Plate Brunchery,"402 E Greenway Pkwy
Ste 5
Phoenix, AZ 85022",33.6373522,-112.0684448
Lbue8gqRiBPEnA7g7H1qdw,Humble Pie,"21050 N Tatum Blvd
Phoenix, AZ 85050",33.677854,-111.978579
UW7OBDpk6elxSGDoH59btQ,Camacho's Cantina,"Aliante Station Hotel & Casino
7303 Aliante Pkwy
North Las Vegas, NV 89084",36.2912219,-115.1818353
m14pIWedGiHi9_aWAIXEew,Famous Uncle Al's Hot Dogs and Grille,"4727 E Bell Rd
Ste 31
Phoenix, AZ 85032",33.6403475601,-111.969566345
Tn2AwkyK9T-N7D9lZFAVpw,Olive Garden Italian Restaurant,"13379 W Grand Ave
Surprise, AZ 85374",33.6318047,-112.3418557
ywwnswdMkIjYj46qLsNG2w,Mezzo Bistro and Wine,"4275 N Rancho Dr
Ste 130
Northwest
Las Vegas, NV 89130",36.2371631,-115.2311991
O4Vj8OBC47rfnDiT40xWgw,Big Red's Steaks,"610 University Ave
Capitol
Madison, WI 53175",43.0733361,-89.396349
0_vMnSRqc5aZUg1eBk3l2g,Paradise Bakery & Cafe,"Tempe Marketplace
2000 E Rio Salado Pkwy
Tempe, AZ 85281",33.4341094982,-111.90186739
NN2qs5B713vM6BDcMyrg4A,Breakfast Joynt,"14891 N Northsight Blvd
Scottsdale, AZ 85260",33.620562,-111.8963279
J9vvI2SEhy7yWnNPeVPdRw,Chicago's Number One Gyro,"850 S Ironwood Dr
Apache Junction, AZ 85219",33.407338,-111.563998
NIhU6hRAjGQyzPMds5lkSg,Omega Gyros,"1055 N Dobson Rd
Ste 106
Mesa, AZ 85201",33.4356478855,-111.864190687
jEPe6jQ5K9zfnLudnnzO2Q,Switch Steak,"Encore Las Vegas
3121 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",36.128561,-115.1711298
PuuOi8bxsvgD_r60iCXS9g,1855 Saloon and Grill,"218 S. Main Street
Cottage Grove, WI 53527",43.0755605,-89.1995241
l7g-PsTrSY4iIVq_zJyIpw,Taco Del Mar,"20165 N 67th Ave
Ste B-124
Glendale, AZ 85308",33.6640037,-112.2027562
5AKTjYSVTT4z_yWmTMrEXA,Miko's Izakaya,"500 E Windmill Ln
Ste 165
Southeast
Las Vegas, NV 89123",36.0428966,-115.1520552
dBMd0f09nJCHURtmGHQPIQ,Tortas El Güero,"611 N Arizona Ave
Chandler, AZ 85225",33.314,-111.8412128
3AlN2XZ0I0F8650y2yjLWA,Botero,"3131 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",36.127516,-115.165913
jUCgAb0gmvjtOA25I1bQ8A,Brittlebush Bar & Grill,"The Westin Kierland Resort & Spa
6902 E Greenway Pkwy
Scottsdale, AZ 85254",33.6256407,-111.9325467
JsPe2EU2oP5eGyEkX1tYLw,In-N-Out Burger,"9610 W Tropicana Ave
Spring Valley
Las Vegas, NV 89147",36.100634326,-115.302057154
fwcoLKfZYMH6nZbAaeD6sw,Society Cafe Encore,"3131 Las Vegas Blvd South
The Strip
Las Vegas, NV 89109",36.1275008,-115.1659163
-9pVS__IliMA2aNEYzrQrg,American Junkie,"4363 N 75th St
Scottsdale, AZ 85251",33.500169,-111.919817
oug2_Qg9IJbcnUUtfBMQtQ,Luciano's,"Fashion Show Mall
3200 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",36.1274245,-115.170815
NWN9J0ehlwqVFXiBl4j5EQ,Carve,"5255 Boulder Hwy
Las Vegas, NV 89122",36.1085525,-115.0570679
D4b5txXN0dJOsw7jZoYkOw,Casa Cocina,"5255 Boulder Hwy
Las Vegas, NV 89122",36.1085525,-115.0570679
GZtEs_bIcMe8sxJFwZn1XQ,Snaps,"5255 Boulder Hwy
Las Vegas, NV 89122",36.1085525,-115.0570679
k_beT1jtJAZpheihkparfw,Opus Too,"The Art Institute of Las Vegas
2350 Corporate Cir
Henderson, NV 89074",36.024612,-115.090381
h16e3XoDeeNdWjOT7JtRnw,Sierra Gold,"6929 Aliante Pkwy
Las Vegas, NV 89084",36.28633,-115.178472
LuGSxdxaFnSFadpNV6uxZQ,Avalon,"7707 E McDowell Rd
Scottsdale, AZ 85257",33.4648293,-111.914198
wBi8Sz3JKsglrYxXuRxYug,Nicks Deli and Pizza,"7582 W Cactus Rd
Peoria, AZ 85381",33.5958042,-112.2226374
Yhe351NgKDMnLZzIp9_A-Q,Red Brick Pizza,"2170 E Baseline Rd
Ste 134
Phoenix, AZ 85042",33.3778368,-112.0358954
3cSnc2Ts0GckC9QRvlQbKA,Noodle Exchange,"Gold Coast
4000 W Flamingo Rd
Las Vegas, NV 89103",36.1163540204,-115.192880854
qhPbmsT1nEJK6yVezXeXLg,The Melting Pot,"6816 Odana Rd
Madison, WI 53719",43.0566399,-89.5007994
9c_9SX-7hB7HW8KatQbD8g,Coronado Cafe,"South Point Hotel and Casino
9777 Las Vegas Blvd S
Southeast
Las Vegas, NV 89183",36.011426,-115.174196
mIUY44NkBL6l5RTyeTzN2Q,Kai Sushi and Steakhouse,"4246 S Durango Dr
Spring Valley
Las Vegas, NV 89147",36.112737,-115.278208
kOSSRQ42VYjpxVqDXAT5Sg,McDonald's,"3229 Losee Rd
North Las Vegas, NV 89030",36.219109,-115.126973
JjNzg4kWtynK-brdgKh-9A,Olive's Pizzeria & Restaurant,"9619 N Hayden Rd
Ste 103
Scottsdale, AZ 85258",33.5737667,-111.9055104
N_xmefo_3IIGa7ovAwH78Q,Jack in The Box,"2202 E Indian School Rd
Phoenix, AZ 85016",33.4950021,-112.034357
aBznlTI64YiSavS8Vko63Q,H2 EAU,"Trump Hotel
2000 Fashion Show Dr
The Strip
Las Vegas, NV 89109",36.1265059261,-115.171051025
MaIRm1Qo83daU-qQaPdTzA,India's Grill,"Target Plaza
222 S  Decatur Blvd, Ste C-101
Westside
Las Vegas, NV 89107",36.1688235,-115.2185573
vBDVxjMtXzZ8GUhV-1L3Jw,Chili's Grill & Bar,"12660 N Tatum
Phoenix, AZ 85032",33.6034411,-111.9783046
UxiSHVZxMdey7vRwm1fQyA,Takeda Thai,"10271 N Scottsdale Rd
Scottsdale, AZ 85253",33.579782,-111.924067
K8dQr_82-DMpDudEv8PDmw,Egg Works,"2490 E Sunset Rd
Southeast
Las Vegas, NV 89120",36.072421,-115.11687
RhqrOvy6Zr8vn5pJ9PkF1A,Wazuzu,"3131 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",36.12757,-115.166312
pkTf45JzlYOThKKIfjQJqg,McDonald's,"13933 N Litchfield Rd
Surprise, AZ 85379",33.6101788,-112.3591292
LDf-QgB7c3YrT4klCo2uEA,Saito's Japanese Steakhouse,"5310 E High St
Ste 115
Phoenix, AZ 85054",33.6737677,-111.9638394
jJcYziuHjrDo36PTqEPFUA,Camarone's Cantina,"8787 N Scottsdale Rd
Paradise Valley, AZ 85253",33.5671501,-111.925924
ESlu79Th0bWSPqtPh5rWHA,Fat Boy,"4425 Stewart St
Ste 107
Sunrise
Las Vegas, NV 89110",36.1670736,-115.0796624
r4VFTmgE_h6n3JnjG-Q-KQ,Forbes KTV Restaurant & Bar,"3400 S Jones Blvd
Ste 5B
Las Vegas, NV 89146",36.1280756,-115.2245664
t65wgP7lQrCqxjBpMwOdbw,Sinatra,"3131 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",36.1268103,-115.1659216
2HUkoi6pLuKCkmu7v962Iw,Old Chicago,"135 West Ocotillo Rd.
Chandler, AZ 85248",33.2475188,-111.8430931
_AvHni-xdRHmZ3XfYHwGkg,Posh Improvisational Cuisine,"7167 E Rancho Vista Dr
Ste 111
Scottsdale, AZ 85251",33.5068492,-111.9280645
dAMoHX6zBR4uvwKx6SetmQ,J C Wooloughan Irish Pub,"221 N Rampart Blvd
Westside
Las Vegas, NV 89145",36.1757303,-115.2910289
6AmBMN_8KBxjFii4inppJw,BBQ King,"5650 Spring Mountain Rd
Chinatown
Las Vegas, NV 89146",36.1257764,-115.2183823
kALWQ76kSTrt_WhdjLAs3g,Buffet at Asia,"4090 S Eastern Ave
Eastside
Las Vegas, NV 89119",36.115194,-115.118622
6VpBO3WUToqfFQYEXnmD2A,Applebee's,"8001 W Bell Rd
Peoria, AZ 85382",33.637636,-112.230684
QFmcDvpO1qLbSMtmddxF2Q,Aranya Thai Bistro,"4195 Grand Canyon Pkwy
Spring Valley
Las Vegas, NV 89147",36.1138449,-115.3077909
bnKO5YQCGcBW_MBvanCe2w,Autostrada,"20825 N Pima Rd
Scottsdale, AZ 85255",33.6722462,-111.8905084
-TIlp6V8ExFIXnJ3M0BWwA,La Tasca,"9 South Charlotte Street
New Town
Edinburgh EH2 4AS",55.9510271,-3.2058405
cHBtAzDjkNBrfIDR_4PWQQ,Rosie's Italian Cafe,"13930 W Camino Del Sol
Sun City West, AZ 85375",33.6582332,-112.3614479
IEa3NRZ_TvJA7dCP-P6SFg,Capriotti's,"771 East Horizon Drive
Suite 128
Henderson, NV 89015",36.0132614,-114.9600657
y8a480EiwWikqlR1inkGxg,Sushi Time,"5136 S Rural Rd
Tempe, AZ 85282",33.3792532,-111.9285013
SrE7xFFpmYqXW5yrjCvL-A,Toast,"146 Marchmont Road
Marchmont
Edinburgh EH9 1AQ",55.934891,-3.1942713
E0f8jFeNaL8ARG-vq3apVA,Paradise Bakery & Cafe,"Phoenix Sky Harbor Int'l Airport, Terminal 3
3400 E Sky Harbor Blvd
Phoenix, AZ 85034",33.4354634,-112.0069893
qKveGgmo0xRqNVf60ww3_g,Falko Konditormeister,"185 Bruntsfield Place
Bruntsfield
Edinburgh EH10 4DG",55.9357223,-3.2095683
oRwWdpARqCjam6k_za8wOA,LV Bistro,"The Scottsdale Princess Hotel
7575 E. Princess Drive
Scottsdale, AZ 85255",33.6462961,-111.9189477
Gq7CbG8Gw4lGixXKIACB5g,Coffee & Tea Express,"5835 W Palmaire Ave
Ste E
Glendale, AZ 85301",33.5410359,-112.1849984
jWGm_Wol4qHyi6OHv2dqUA,Galanga Thai Eatery,"8174 S Las Vegas Blvd
Ste 108
Southeast
Las Vegas, NV 89123",36.0410251,-115.1722594
euSK0uPFinytVDR_UROMTA,Paradise Bakery & Cafe,"1125 E Glendale Ave
Phoenix, AZ 85020",33.5382586,-112.0573494
wZSoje7l9xEGieeHmKRgBQ,Vito & Nick's Ii,"3321 E Queen Creek Rd
Gilbert, AZ 85298",33.2630712,-111.717762
DC4KDCCrScdImsJoCikkZQ,Café Piccante,"19 Broughton Street
New Town
Edinburgh EH1 3JU",55.9569467,-3.1878616
u9ovgPfvFLD4dK1PjLglYA,Los Mesquites Taqueria,"37645 N Cave Creek Rd
Cave Creek, AZ 85331",33.8255202,-111.954798
8w7Q0cSYssJGDI9WVxJB_w,Bantu Bistro,"4447 N 7th Ave
Phoenix, AZ 85013",33.5019615,-112.0823146
dpYdTnCG4b_qiA0S_TKzjg,Higley Hot Dog Hut,"16705 E Williamsfield Rd
Gilbert, AZ 85297",33.306928,-111.7224062
et-odMgalfrBGzhuMWoy3Q,California Pizza Kitchen,"5757 Wayne Newton Blvd
Southeast
Las Vegas, NV 89119",36.0831699079,-115.150543942
HAVSQenQvIsNVpCigZw-5w,Pizza Nova,"150 University Ave W
Waterloo, ON N2L 3E4",43.4724455,-80.5362783
xmtKVO7C7KYVqMBe2eQq3A,Gordon Biersch Brewery Restaurant,"2218 E Willams Field Rd
Gilbert, AZ 85295",33.308734,-111.742925
3NsfdaGfkhQbRrjjoYhTew,McDonald's,"3701 N Central Ave
Phoenix, AZ 85012",33.490995,-112.073306
w14UHRCdBWDTBhWoRq1emw,Mimi's Cafe,"7315 Arroyo Crossing Pkwy
Spring Valley
Las Vegas, NV 89113",36.061812,-115.251761
l1bPbXMloY-bsM1oWlNmhA,Cafe 24/7,"Lone Butte Casino
1077 S Kyrene Rd
Chandler, AZ 85226",33.2907071,-111.9456801
k5H_Rach_UfUMBzceYDmPA,Tiki Shack,"122 State St
Capitol
Madison, WI 53703",43.0748495,-89.3874602
CBumPtpjISns8paiSwtlLw,Stage Deli,"MGM Grand Hotel and Casino
3799 Las Vegas Blvd S
Eastside
Las Vegas, NV 89109",36.103295,-115.1676
58JvYyP5zbvq5Z9EKXPtxw,Golden Corral,"1868 N Power Rd
Mesa, AZ 85205",33.4500968,-111.6843334
zTyFFxWLPD6jJCVRmn9TMw,M & M Chicken and Waffles,"1100 N Martin L King Blvd
Ste F
Las Vegas, NV 89106",36.184536,-115.160294
q6mlASxOUhm5gapU_MPECA,Pastis,"1935 S Val Vista Dr
Mesa, AZ 85204",33.3812843,-111.7535064
c_ViLMuxHZ92JWv2BCyr7w,Hawaiian Style Poke,"3524 Wynn Rd
Chinatown
Las Vegas, NV 89103",36.1258351342,-115.194775554
dKNLqQWUoWkEp0nF0Y8GYA,El Portal,"555 N Central Ave
Phoenix, AZ 85004",33.453814,-112.073239
tirnCFwpur4bdtBizlUAnQ,McDonald's,"10290 W Charleston Blvd
Summerlin
Las Vegas, NV 89135",36.159417,-115.320321
brz0ho_6H2RBhNzl97veEw,Verde Grill,"Trilogy Golf Club
12575 W Golf Club Dr
Peoria, AZ 85383",33.7430592,-112.3312469
IV-1NJnGA3O0ZRBrZEWWaA,McDonald's,"4411 W Sahara Ave
Westside
Las Vegas, NV 89102",36.144034,-115.2002933
6FGwEHnoD-mM-PiXrhxOlw,Great Wok,"3646 E Ray Rd
Ste 12
Phoenix, AZ 85044",33.3165959,-112.0036214
LnBP-kMYE2TnaEZus7t37A,The Meadows Hotel,"72 Causewayside
Newington
Edinburgh EH9 1PY",55.9380131,-3.1813927
o2BeeJmpf_J9EmC8HQoHRA,Crave Cafe,"Montelucia Resort & Spa
4949 E Lincoln Dr
Paradise Valley, AZ 85253",33.5388471,-111.9641728
