tract,income,pop,black,young,old,id,competitors,competitors_pc,black_pc,young_pc,old_pc,income_pc,inc_group
"320030022030000",7.12e+07,4556,361.6585,1660.435,373.9742,"moEQhteKedPzgCvp0czd1A",26,.0057068,.0793807,.3644502,.0820839,15635.92,1
"320030022030000",7.12e+07,4556,361.6585,1660.435,373.9742,"L5BlhsOQB2MTMqLZPRcg4g",26,.0057068,.0793807,.3644502,.0820839,15635.92,1
"320030022030000",7.12e+07,4556,361.6585,1660.435,373.9742,"1yx2zLskVTe5WQdYjL2Apw",26,.0057068,.0793807,.3644502,.0820839,15635.92,1
"320030022030000",7.12e+07,4556,361.6585,1660.435,373.9742,"oMgp0SW0fwyxT-bj4SEL_g",26,.0057068,.0793807,.3644502,.0820839,15635.92,1
"320030022030000",7.12e+07,4556,361.6585,1660.435,373.9742,"xxOQ7h6s3InV8o8DOVHlMA",26,.0057068,.0793807,.3644502,.0820839,15635.92,1
"320030022030000",7.12e+07,4556,361.6585,1660.435,373.9742,"pCobXgTy6DIfBaT4pjlq0w",26,.0057068,.0793807,.3644502,.0820839,15635.92,1
"320030022030000",7.12e+07,4556,361.6585,1660.435,373.9742,"SWTc_3L9Y4SKyNs_OhqeIg",26,.0057068,.0793807,.3644502,.0820839,15635.92,1
"320030022030000",7.12e+07,4556,361.6585,1660.435,373.9742,"GHSgzzzSpapvYke8MX3blg",26,.0057068,.0793807,.3644502,.0820839,15635.92,1
"320030022030000",7.12e+07,4556,361.6585,1660.435,373.9742,"tc1w6LZUUB9gRMmKYzkIjQ",26,.0057068,.0793807,.3644502,.0820839,15635.92,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"9JZzT2BMalNseFn11x5EIQ",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"r0ZoytDjK4CY5ytFNjZLvw",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"RSBdMDQF1nYBj7NTUCdxHw",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"WWDHBppRDnU_rNGH-tI1xA",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"PSFWA3pgyB0-uE6hG2GXAQ",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"CJEM4qlKqLJ7EO8rtuFRpw",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"wmm19sGdCiL5IZhViYQY2Q",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"Tigw_9LXyHL63Eu3XAXwRw",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"YrIfgzLj0DPStJ1ESAS_Qg",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"gl4T1-8baLVWGVvBkka3WQ",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"2XmS09dl3GT_WknqS9hTVA",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"R5e2XWtpa_CA77MIXEyCTg",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"kgt13cwkP03NS8FJKgdLMw",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"uHPXU5sWTZRILmMQbfWcJw",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"IZFOb57kTeQYCIsj5cyXxw",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"UKKz4HdQC0aH9j5lLi4u8Q",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"Q3klrPwtiLO5WS2LWXIvpA",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"_gPmBXNTJqI5tGhe7G_BKg",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"pNqHRWlrbh71zbPZNd7_2g",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"MH7FX9S88Kl1TyXUSl4U7g",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"O5BaxsfXVo7kwX1YnjyvzA",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"1ldDbggHHgPlj3k0SpBTKQ",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"fgEhjm06n5OukqRDf_CJog",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"vPnwX30Gn0oa4dVBL0W4Ww",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"XtbOSF9IWWIP57NQ5uBupA",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"CoJivG0wxNIBXyOF7MNqSQ",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"mXk7cxR0OeZESz8S2q18Jw",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"qbXEkNp310Mc0CIs0YJdSg",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"ywnY2EoUlboGgmXTuczbYQ",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"ix8XGuorN_sKU0zJD4teOg",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"bTaIdTtPQIVaj7GChPXGBA",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"ac9724U_N08IWND0YwyPxw",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"ChnL7kA9lbcMVmmCvnecZQ",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"jysbMbCzPLyU8hBVi1T6jw",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"vaZAigFMiO80uFOdJ-q2iA",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"3yn4Icj9ClAO1c3bcmG1_A",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"nX38puAVP3qV7AjYANkObA",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"DWkmd7-PBz9bxwav9gaafw",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"I_h0uin_oo0WNqFy3qKEpw",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"1MRWXUsIvKNwt5SdLxqhZA",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"ciEBHH91Hz4RciYUUkueNg",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"lvXTTRMIlSCZ8uOgRg6s9g",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"F83X7F2FnEGyXJHc1rZxVQ",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"HXmKSaJa7hXsgeCozQs-uQ",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"JgpKLikZPbbXYPtILy3-wg",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"7sw8yneJ0H2CUf-4sBKP0w",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"onItgedmKDLbI3JHOE5XTA",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"WoQwW8hWHPz7uiL_8zHwwQ",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"8-Oq4R1k26rszAJPGqPmHg",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"VlWAXFH5mqzQA9QNt_Azug",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030022050000",1.13e+08,7418,751.662,2476.008,403.0615,"xvnh_wZ7xbfTCzVKGr_P5A",51,.0068752,.1013295,.3337838,.0543356,15172.22,1
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"_zrSQdISpB_qry9tb098rw",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"voPFKvVFm7b01xUyJixFYA",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"USPVxT1jYvarxC8lZJeLMA",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"fwcoLKfZYMH6nZbAaeD6sw",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"a1aIYuvQUdSFOyn4vKIXnA",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"J7p_6myKKxYyjq4c5JJkAg",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"0tSPaRpSS_YHLQFcqmAbHA",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"cWFpyN49FRsFrNd3_cb50g",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"cRfn_vMQ9YExuKb378CwjQ",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"5qjymvfMcJCwRmSEyjymgw",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"HjekqpdZSfaqa-4IZ68FgQ",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"YNQgak-ZLtYJQxlDwN-qIg",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"M_b7P2IBKY6zyqDmXE1kJA",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"w29d_3Ua0_JlOaAk89Sr2w",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"-2n-OHbbwIv3SY8RP9bgTQ",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"76t_NE9GQthoryLZgDyxGg",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"lnFr4v-2FQqqjK8Sc8M5fA",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"_xmJB767rROtAy6XepMlkQ",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"50nln4YPr0QDo_v1uBmHfg",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"Vv3Qh337yuggEkksNGXLTg",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"XKNY6TytwvkfOiKYRMxRhg",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"7_fiK6AQbcBlAXsoS7QZRw",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"vbZ0BWZK1fbBjetxe3sTOQ",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"tcphcsPONrP82kUyvcELoA",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"UIqKaIBPgkIW3M7coOIZPQ",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"bd7NnJE9b6dmmVVrD6hZuw",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"keV-NU5jaemf9L_7HDX-OA",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"7XcrywweW93zN2YH1dTADA",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"ZY2ipPFrt46kjigW0qbRVg",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"dq5kEswncZfz1WdruJqxGA",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"juB0OVTsV5FL0b7LfC8xsw",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"TwxHMCcRdF_CQb_EZ6kPQQ",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"3jg7ixB6vZi9M_-Qh8Eoiw",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"CoHBmblS6DNCx4yH69jiug",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"aCEPQdj5fPIbMksQ4_t3YA",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"V9euJerhCkh7PXKjtsE2rQ",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"6T0GnBbU5SI9GDydvbrQIw",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"_tS0YfyPDxOXxrN4Kl2_HQ",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"lRjt0jii_pyhSH8Z3E7EmQ",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"8ezD9Q-jRLNXbQd1nRceFQ",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"DU5qXUgB9EHThrs3eJO-bg",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"93o1h19UKHlI4NE19Peibw",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"C_lTRsrL5LQAyd3_fnoBdg",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"ZjtM7uKu9ZdsVMj_n5besg",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"uiadM74nDbEPGeGQFghK0g",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"aVBpTt9GB08rQkUHiBCwRA",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"b25jGkZerj2M4WAy95n1Tg",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"LTMEAdWM4m5tIDCSrkALIg",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"mzQp4bnowm0ELC7aJOqpLQ",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"tknSVf98dX2UbJtpm8o_gg",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"SBvw-IpLThBeiJF5qs9oMQ",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"dyMptoBVSVfXma7ODMbxcw",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"JtvwIwSl6rXVKacqP8avyw",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"bQXzuRIQNKGxe0Py-CLDYA",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"#NAME?",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"uExp0zLpyyz3Oaryng_Qeg",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"yUel9_nzXD4MgxU2xZAtyQ",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"RC8B7Abs59aogAxzwkAYmg",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"pU8beAibeYjH5-KTsJqVYg",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"YacTpiq0ZptFcXD7I-kdGA",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"9QSK3jux4ZOOfZGpNaDV0A",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"BLuvXw3UMS51o3e3nRwXFQ",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"6D24UL_dB6CKLvqwkA4-Yg",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"vaq5SJubaZjIoGhgkwxxUA",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"qhHwbSltc8MSm64vj3wcgg",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"js12Ev8XKlh36gZeGHzQnA",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"uW9uoAl4bHoSyP1xacjbDA",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"QvRK2dyv4EDxuJ-LuodE2Q",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"sAbRiVqmxNdjTja_vmnsnA",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"TsruEwjkm_-JQoRzW-Ssiw",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"0_LZEAYsexEZS-OFTjdjNQ",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"PXrsumesCPA9MkhQv_amgg",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"pa0_uNtdUF8474KRoG7Mjg",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"NYg-hgqjQvq5RDRcV7iv8A",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"ritiYLxY_Pw8wYz38-eBKw",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"dmEv9Ko7mx0HemdYhySRiQ",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"F74tagFx5w_d07IpA82yjg",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"1bJjWGYip-V2PGj4VIwbiQ",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"APe_0I6DqbNQonSlEkMSEQ",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"lyC2KqGiFIwct39jbdIdJg",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"amr-TqfnMpxmWf2RqnK_lA",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"r69rxmc9pdU4AnZkBhTNLA",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"wxtqWVGlDW4JFDOAKofIog",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"bdsKG7MQIMmZ73lgOaTZ0A",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"FDfK4HygC_P-Idoy_K8PKQ",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"r_nzxK8pAOOpEM-tRPHXKQ",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"UW2gLVwL3qbh9ucnb0JjyQ",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"SICGmsW87KK5AvDMya4A6A",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"Y9KgAxLyr6zm91RSCbVvaw",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"8TbIx8H3FufrHlYZH4IcWg",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"CXrz1RkXWjzg5Of8huhOpA",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"IWA1J9m0rzU8AgXRjXJUoQ",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"jh3envcc9pXs_LuR43qQ3A",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"ZWuO-YghNqtcAO7Ar-MFEg",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"bCRrLdBLel3y73tA8w6C3Q",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"wxf6JIS3U1U7d_GMwppq8Q",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"LcBWyVrCN49IOvkAPNPmZA",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"USyDC-cZCexcyNGrc8uiag",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"EZj6TccVNlvYLSEI6dbyeQ",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"qLa_684GMvVfR4WNHshQSA",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"AjO3sJJ_VEsN_RZZT7gUBw",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"BpR_oUAmIh6Q7Y_Y0Q_WmQ",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"88CNSyeoKhGn1x0SHvz8Ig",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"6wgO8xpP4kozBfJ-7Co-FQ",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"jOgSvW9VNw0Cw9p8w5A2JQ",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"NPgEbfZ2kvbG7oTIuwkUYg",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
"320030023000000",1.21e+08,6082,610.1314,995.4637,888.695,"Cu3L4mNS_Np34wD7Af2fCw",311,.0511345,.1003176,.1636737,.1461189,19830.69,2
